guid,pubDate,mp_profile_url,mp_short_nm,min_title,deadline,merged_description
https://www.ourcommons.ca/PublicationSearch/en/13206234,2024-06-17 11:32:13-04:00,//www.ourcommons.ca/Parliamentarians/en/members/96081,Ms. Anand,President of the Treasury Board) ,2024-07-17 11:32:13-04:00,"Report of the Treasury Board on official languages in federal institutions for the fiscal year ended March 31, 2023, pursuant to the Official Languages Act, R.S., 1985, c. 31 (4th Supp.), s. 48.  — Sessional Paper No. 8560-441-570-04. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Official Languages)"
https://www.ourcommons.ca/PublicationSearch/en/13206167,2024-06-17 11:19:43-04:00,//www.ourcommons.ca/Parliamentarians/en/members/14171,Mr. Guilbeault,Minister of Environment and Climate Change) ,2024-07-17 11:19:43-04:00,"Report of Operations under the International River Improvements Act for the year 2023, pursuant to the International River Improvements Act, R.S., 1985, c. I-20, s. 51.  — Sessional Paper No. 8560-441-168-03. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Environment and Sustainable Development)"
https://www.ourcommons.ca/PublicationSearch/en/13206113,2024-06-17 10:43:35-04:00,//www.ourcommons.ca/Parliamentarians/en/members/14171,Mr. Guilbeault,Minister of Environment and Climate Change) ,2024-07-17 10:43:35-04:00,"Report on the administration of the Canadian Environmental Protection Act, 1999, for the fiscal year ended March 31, 2023, pursuant to the Canadian Environmental Protection Act, 1999, S.C. 1999, c. 33, sbs. 342(1).  — Sessional Paper No. 8560-441-601-03. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Environment and Sustainable Development)"
https://www.ourcommons.ca/PublicationSearch/en/13201639,2024-06-14 10:35:26-04:00,//www.ourcommons.ca/Parliamentarians/en/members/88384,Ms. Joly,Minister of Foreign Affairs) ,2024-07-14 10:35:26-04:00,"Copy of the Regulations Amending the Special Economic Measures (Russia) Regulations (P.C. 2024-684), pursuant to the Special Economic Measures Act, S.C. 1992, c. 17, sbs. 7(1).  — Sessional Paper No. 8560-441-495-70. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Foreign Affairs and International Development)"
https://www.ourcommons.ca/PublicationSearch/en/13197842,2024-06-13 15:32:57-04:00,//www.ourcommons.ca/Parliamentarians/en/members/14171,Mr. Guilbeault,Minister of Environment and Climate Change) ,2024-07-13 15:32:57-04:00,"Amendments to the Management Plan for Fundy National Park of Canada, pursuant to the Canada National Parks Act, S.C. 2000, c. 32, sbs. 11(2).  — Sessional Paper No. 8560-441-566-28. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Environment and Sustainable Development)"
https://www.ourcommons.ca/PublicationSearch/en/13197841,2024-06-13 15:32:23-04:00,//www.ourcommons.ca/Parliamentarians/en/members/96081,Ms. Anand,President of the Treasury Board) ,2024-07-13 15:32:23-04:00,"Five-Year Review and Report to Parliament of the Canada School of Public Service for the years 2016 to 2023, pursuant to the Canada School of Public Service Act, S.C. 1991, c. 16, sbs. 19(4).  — Sessional Paper No. 8560-441-321-01. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Government Operations and Estimates)"
https://www.ourcommons.ca/PublicationSearch/en/13192188,2024-06-12 15:34:08-04:00,//www.ourcommons.ca/Parliamentarians/en/members/84665,Ms. Freeland,Deputy Prime Minister and Minister of Finance) ,2024-07-12 15:34:08-04:00,"Report of the Canada Pension Plan Investment Board, together with the Auditors' Report, for the fiscal year ended March 31, 2024, pursuant to the Canada Pension Plan Investment Board Act, S.C. 1997, c. 40, sbs. 51(2).  — Sessional Paper No. 8560-441-665-03. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Finance)"
https://www.ourcommons.ca/PublicationSearch/en/13192137,2024-06-12 15:21:00-04:00,//www.ourcommons.ca/Parliamentarians/en/members/96081,Ms. Anand,President of the Treasury Board) ,2024-07-12 15:21:00-04:00,"Report of the Public Sector Pension Investment Board, together with the Auditors' Report, for the fiscal year ended March 31, 2024, pursuant to the Public Sector Pension Investment Board Act, S.C. 1999, c. 34, sbs. 48(3).  — Sessional Paper No. 8560-441-768-03. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Government Operations and Estimates)"
https://www.ourcommons.ca/PublicationSearch/en/13171151,2024-06-07 10:50:10-04:00,//www.ourcommons.ca/Parliamentarians/en/members/25508,Mr. Holland,Minister of Health) ,2024-07-07 10:50:10-04:00,"Proposed Regulations Amending Schedule 1 to the Canada Consumer Product Safety Act (Treated Articles), pursuant to the Canada Consumer Product Safety Act, S.C. 2010, c. 21, sbs. 38(1).  — Sessional Paper No. 8560-441-1069-01. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Health)"
https://www.ourcommons.ca/PublicationSearch/en/13170731,2024-06-07 10:25:24-04:00,//www.ourcommons.ca/Parliamentarians/en/members/25451,Mr. Rodriguez,Minister of Transport) ,2024-07-07 10:25:24-04:00,"Interim Order No. 2 Respecting the Discharge of Sewage and the Release of Greywater by Cruise Ships in Canadian Waters, pursuant to the Canada Shipping Act, 2001, S.C. 2001, c. 26, sbs. 10.1(7).  — Sessional Paper No. 8560-441-1223-20. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Transport, Infrastructure and Communities)"
https://www.ourcommons.ca/PublicationSearch/en/13170693,2024-06-07 10:19:20-04:00,//www.ourcommons.ca/Parliamentarians/en/members/25451,Mr. Rodriguez,Minister of Transport) ,2024-07-07 10:19:20-04:00,"Interim Order No. 3 Respecting the Compulsory Pilotage Areas of Belledune and Sheet Harbour, pursuant to the Pilotage Act, R.S., 1985, c. P-14, sbs. 52.2(8).  — Sessional Paper No. 8560-441-1289-08. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Transport, Infrastructure and Communities)"
https://www.ourcommons.ca/PublicationSearch/en/13160824,2024-06-05 14:39:21-04:00,//www.ourcommons.ca/Parliamentarians/en/members/88468,Mr. MacKinnon,Leader of the Government in the House of Commons) ,2024-07-05 14:39:21-04:00,"Annual Report of the National Security and Intelligence Committee of Parliamentarians for the year 2023, pursuant to the National Security and Intelligence Committee of Parliamentarians Act, S.C. 2017, c. 15, ss. 21(1) and (6).  — Sessional Paper No. 8560-441-1222-03. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Public Safety and National Security)"
https://www.ourcommons.ca/PublicationSearch/en/13154101,2024-06-04 12:27:17-04:00,//www.ourcommons.ca/Parliamentarians/en/members/88910,Mr. Virani,Minister of Justice and Attorney General of Canada) ,2024-07-04 12:27:17-04:00,"Charter Statement  — Bill C-70, An Act respecting countering foreign interference, pursuant to the Department of Justice Act, R.S., 1985, c. J-2, sbs. 4.2(1).  — Sessional Paper No. 8560-441-1232-69. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Public Safety and National Security)"
https://www.ourcommons.ca/PublicationSearch/en/13151637,2024-06-03 17:53:47-04:00,//www.ourcommons.ca/Parliamentarians/en/members/96352,Ms. Ng,"Minister of International Trade, Export Promotion, Small Business and Economic Development) ",2024-07-03 17:53:47-04:00,"Summaries of the Corporate Plan and Budgets for 2024-28 of Export Development Canada, pursuant to the Financial Administration Act, R.S. 1985, c. F-11, sbs. 125(4).  — Sessional Paper No. 8562-441-851-03. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on International Trade)"
https://www.ourcommons.ca/PublicationSearch/en/13149344,2024-06-03 14:49:46-04:00,//www.ourcommons.ca/Parliamentarians/en/members/88316,Mr. Fraser,"Minister of Housing, Infrastructure and Communities) ",2024-07-03 14:49:46-04:00,"Report on the National Housing Strategy for the year 2023, pursuant to the National Housing Strategy Act, S.C. 2019, c. 29, s. 313 ""18(2)"".  — Sessional Paper No. 8560-441-1272-01. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Human Resources, Skills and Social Development and the Status of Persons with Disabilities)"
https://www.ourcommons.ca/PublicationSearch/en/13149230,2024-06-03 14:30:36-04:00,//www.ourcommons.ca/Parliamentarians/en/members/88316,Mr. Fraser,"Minister of Housing, Infrastructure and Communities) ",2024-07-03 14:30:36-04:00,"Summaries of the amended Corporate Plan and Budgets for 2024-28 of the Canada Mortgage and Housing Corporation, pursuant to the Financial Administration Act, R.S. 1985, c. F-11, sbs. 125(4).  — Sessional Paper No. 8562-441-811-08. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Human Resources, Skills and Social Development and the Status of Persons with Disabilities)"
https://www.ourcommons.ca/PublicationSearch/en/13149191,2024-06-03 14:23:43-04:00,//www.ourcommons.ca/Parliamentarians/en/members/88468,Mr. MacKinnon,Leader of the Government in the House of Commons) ,2024-07-03 14:23:43-04:00,"Special Report of the National Security and Intelligence Committee of Parliamentarians, pursuant to the National Security and Intelligence Committee of Parliamentarians Act, S.C. 2017, c. 15, sbs. 21(2) and (6).  — Sessional Paper No. 8560-441-1233-04. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Public Safety and National Security)"
https://www.ourcommons.ca/PublicationSearch/en/13142859,2024-05-31 09:57:53-04:00,//www.ourcommons.ca/Parliamentarians/en/members/88449,Ms. Bibeau,Minister of National Revenue) ,2024-06-30 09:57:53-04:00,"Summary of the Corporate Business Plan for 2024-25 to 2026-27 of the Canada Revenue Agency, pursuant to the Canada Revenue Agency Act, S.C. 1999, c. 17, sbs. 49(2).  — Sessional Paper No. 8562-441-839-03. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Finance)"
https://www.ourcommons.ca/PublicationSearch/en/13144614,2024-05-31 13:10:27-04:00,//www.ourcommons.ca/Parliamentarians/en/members/88384,Ms. Joly,Minister of Foreign Affairs) ,2024-06-30 13:10:27-04:00,"Reports of operations under the Export and Import Permits Act for the year 2023, pursuant to the Export and Import Permits Act, R.S., 1985, c. E-19, s. 27.  — Sessional Paper No. 8560-441-137-03. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Foreign Affairs and International Development)"
https://www.ourcommons.ca/PublicationSearch/en/13143550,2024-05-31 11:34:58-04:00,//www.ourcommons.ca/Parliamentarians/en/members/25508,Mr. Holland,Minister of Health) ,2024-06-30 11:34:58-04:00,"Interim Order Concerning the Sale of Certain Natural Health Products Containing Ephedrine or Pseudoephedrine, pursuant to the Food and Drugs Act, R.S., 1985, c. F-27, sbs. 30.1(6) and (7).  — Sessional Paper No. 8560-441-1018-02. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Health)"
https://www.ourcommons.ca/PublicationSearch/en/13143505,2024-05-31 11:29:41-04:00,//www.ourcommons.ca/Parliamentarians/en/members/25451,Mr. Rodriguez,Minister of Transport) ,2024-06-30 11:29:41-04:00,"Interim Order for the Protection of the Killer Whale (Orcinus orca) in the Waters of Southern British Columbia, 2024, pursuant to the Canada Shipping Act, 2001, S.C. 2001, c. 26, sbs. 10.1(7).  — Sessional Paper No. 8560-441-1223-19. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Transport, Infrastructure and Communities)"
https://www.ourcommons.ca/PublicationSearch/en/13143232,2024-05-31 10:55:31-04:00,//www.ourcommons.ca/Parliamentarians/en/members/89408,Mr. Duclos,Minister of Public Services and Procurement) ,2024-06-30 10:55:31-04:00,"Summaries of the Corporate Plan and Budgets for 2024-25 to 2028-29 of the Canada Lands Company Limited, pursuant to the Financial Administration Act, R.S., 1985, c. F-11, sbs. 125(4).  — Sessional Paper No. 8562-441-840-03. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Government Operations and Estimates)"
https://www.ourcommons.ca/PublicationSearch/en/13143210,2024-05-31 10:50:01-04:00,//www.ourcommons.ca/Parliamentarians/en/members/89408,Mr. Duclos,Minister of Public Services and Procurement) ,2024-06-30 10:50:01-04:00,"Summaries of the Corporate Plan and Budgets for 2024-25 to 2028-29 of Defence Construction (1951) Limited, pursuant to the Financial Administration Act, R.S., 1985, c. F-11, sbs. 125(4).  — Sessional Paper No. 8562-441-835-05. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Government Operations and Estimates)"
https://www.ourcommons.ca/PublicationSearch/en/13143056,2024-05-31 10:24:29-04:00,//www.ourcommons.ca/Parliamentarians/en/members/25451,Mr. Rodriguez,Minister of Transport) ,2024-06-30 10:24:29-04:00,"Report on Transportation in Canada for the year 2023, pursuant to the Canada Transportation Act, S.C. 1996, c. 10, sbs. 52(1).  — Sessional Paper No. 8560-441-79-03. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Transport, Infrastructure and Communities)"
https://www.ourcommons.ca/PublicationSearch/en/13138404,2024-05-30 14:22:09-04:00,//www.ourcommons.ca/Parliamentarians/en/members/88910,Mr. Virani,Minister of Justice and Attorney General of Canada) ,2024-06-29 14:22:09-04:00,"Charter Statement  — Bill C-66, An Act to amend the National Defence Act and other Acts (Military Justice System Modernization Act) , pursuant to the Department of Justice Act, R.S., 1985, c. J-2, sbs. 4.2(1).  — Sessional Paper No. 8560-441-1232-68. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on National Defence)"
https://www.ourcommons.ca/PublicationSearch/en/13138355,2024-05-30 14:10:07-04:00,//www.ourcommons.ca/Parliamentarians/en/members/88910,Mr. Virani,Minister of Justice and Attorney General of Canada) ,2024-06-29 14:10:07-04:00,"Charter Statement  — Bill C-65, An Act to Amend the Canada Elections Act (Electoral Participation Act) , pursuant to the Department of Justice Act, R.S., 1985, c. J-2, sbs. 4.2(1).  — Sessional Paper No. 8560-441-1232-67. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Procedure and House Affairs)"
https://www.ourcommons.ca/PublicationSearch/en/13138278,2024-05-30 14:00:36-04:00,//www.ourcommons.ca/Parliamentarians/en/members/88910,Mr. Virani,Minister of Justice and Attorney General of Canada) ,2024-06-29 14:00:36-04:00,"Charter Statement  — Bill C-63, An Act to enact the Online Harms Act, to amend the Criminal Code, the Canadian Human Rights Act and An Act respecting the mandatory reporting of Internet child pornography by persons who provide an Internet service and to make consequential and related amendments to other Acts , pursuant to the Department of Justice Act, R.S., 1985, c. J-2, sbs. 4.2(1).  — Sessional Paper No. 8560-441-1232-66. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Justice and Human Rights)"
https://www.ourcommons.ca/PublicationSearch/en/13136563,2024-05-30 10:26:21-04:00,//www.ourcommons.ca/Parliamentarians/en/members/33,Mr. MacAulay,Minister of Agriculture and Agri-Food) ,2024-06-29 10:26:21-04:00,"Summaries of the Corporate Plan and Budgets for 2024-25 to 2028-29 of Farm Credit Canada, pursuant to the Financial Administration Act, R.S., 1985, c. F-11, sbs. 125(4).  — Sessional Paper No. 8562-441-818-04. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Agriculture and Agri-Food)"
https://www.ourcommons.ca/PublicationSearch/en/13132333,2024-05-29 15:05:16-04:00,//www.ourcommons.ca/Parliamentarians/en/members/88316,Mr. Fraser,"Minister of Housing, Infrastructure and Communities) ",2024-06-28 15:05:16-04:00,"Annual Report of the Federal Housing Advocate for the fiscal year ended March 31, 2024, pursuant to the National Housing Strategy Act, S.C. 2019, c. 29, s. 313 ""16(2)"".  — Sessional Paper No. 8560-441-1290-03. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Human Resources, Skills and Social Development and the Status of Persons with Disabilities)"
https://www.ourcommons.ca/PublicationSearch/en/13131442,2024-05-29 12:33:34-04:00,//www.ourcommons.ca/Parliamentarians/en/members/88961,Mr. Blair,Minister of National Defence) ,2024-06-28 12:33:34-04:00,"Report of the Chief of Defence Staff on the National Sex Offender Registry for the fiscal year ended March 31, 2024, pursuant to the National Defence Act, R.S., 1985, c. N-5, s. 227.171.  — Sessional Paper No. 8560-441-1051-03. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on National Defence)"
https://www.ourcommons.ca/PublicationSearch/en/13123673,2024-05-27 17:32:54-04:00,//www.ourcommons.ca/Parliamentarians/en/members/1813,Mr. LeBlanc,"Minister of Public Safety, Democratic Institutions and Intergovernmental Affairs) ",2024-06-26 17:32:54-04:00,"Special Report of the National Security and Intelligence Review Agency, pursuant to the National Security and Intelligence Review Agency Act, S.C. 2019, c. 13, s. 2 ""40(2)"".  — Sessional Paper No. 8560-441-1385-01. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Public Safety and National Security)"
https://www.ourcommons.ca/PublicationSearch/en/13122675,2024-05-27 15:20:03-04:00,//www.ourcommons.ca/Parliamentarians/en/members/1813,Mr. LeBlanc,"Minister of Public Safety, Democratic Institutions and Intergovernmental Affairs) ",2024-06-26 15:20:03-04:00,"Report of the administration of the Firearms Act for the year 2022, pursuant to the Firearms Act, S.C. 1995, c. 39, sbs. 93(2).  — Sessional Paper No. 8560-441-144-03. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Public Safety and National Security)"
https://www.ourcommons.ca/PublicationSearch/en/13121801,2024-05-27 13:34:39-04:00,//www.ourcommons.ca/Parliamentarians/en/members/89045,Mr. Vandal,"Minister of Northern Affairs, Minister responsible for Prairies Economic Development Canada and Minister responsible for the Canadian Northern Economic Development Agency) ",2024-06-26 13:34:39-04:00,"Report on Northern Oil and Gas for the year ended December 31, 2023, pursuant to the Canada Petroleum Resources Act, R.S., 1985, c. 36 (2nd Supp.), s. 109.  — Sessional Paper No. 8560-441-455-06. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Indigenous and Northern Affairs)"
https://www.ourcommons.ca/PublicationSearch/en/13121600,2024-05-27 13:20:49-04:00,//www.ourcommons.ca/Parliamentarians/en/members/88633,Mr. Champagne,"Minister of Innovation, Science and Industry) ",2024-06-26 13:20:49-04:00,"Summaries of the Corporate Plan for 2023-24 to 2027-28 and Budgets of the Standards Council of Canada, pursuant to the Financial Administration Act, R.S., 1985, c. F-11, sbs. 125(4).  — Sessional Paper No. 8562-441-820-02. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Industry and Technology)"
https://www.ourcommons.ca/PublicationSearch/en/13120983,2024-05-27 11:16:32-04:00,//www.ourcommons.ca/Parliamentarians/en/members/88910,Mr. Virani,Minister of Justice and Attorney General of Canada) ,2024-06-26 11:16:32-04:00,"Charter Statement  — Bill C-69, An Act to implement certain provisions of the budget tabled in Parliament on April 16, 2024, pursuant to the Department of Justice Act, R.S., 1985, c. J-2, sbs. 4.2(1).  — Sessional Paper No. 8560-441-1232-65. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Finance)"
https://www.ourcommons.ca/PublicationSearch/en/13116237,2024-05-24 10:51:29-04:00,//www.ourcommons.ca/Parliamentarians/en/members/89300,Mr. Wilkinson,Minister of Energy and Natural Resources) ,2024-06-23 10:51:29-04:00,"Summary of the Corporate Plan for 2024-25 to 2028-29 of Atomic Energy of Canada Limited, pursuant to the Financial Administration Act, R.S., 1985, c. F-11, sbs. 125(4).  — Sessional Paper No. 8562-441-824-04. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Natural Resources)"
https://www.ourcommons.ca/PublicationSearch/en/13111318,2024-05-23 11:33:20-04:00,//www.ourcommons.ca/Parliamentarians/en/members/96352,Ms. Ng,"Minister of Export Promotion, International Trade and Economic Development) ",2024-06-22 11:33:20-04:00,"Report on the operation of the Canada-Colombia Free Trade Agreement Implementation Act for the year ended December 31, 2023, pursuant to the Canada-Colombia Free Trade Agreement Implementation Act, S.C. 2010, c. 4, s. 15.1.  — Sessional Paper No. 8560-441-1063-03. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on International Trade)"
https://www.ourcommons.ca/PublicationSearch/en/13105997,2024-05-22 09:34:22-04:00,//www.ourcommons.ca/Parliamentarians/en/members/88910,Mr. Virani,Minister of Justice and Attorney General of Canada) ,2024-06-21 09:34:22-04:00,"Charter Statement  — Bill C-64, An Act respecting pharmacare, pursuant to the Department of Justice Act, R.S. 1985, c. J-2, sbs. 4.2(1).  — Sessional Paper No. 8560-441-1232-64. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Health)"
https://www.ourcommons.ca/PublicationSearch/en/13108329,2024-05-22 19:00:40-04:00,//www.ourcommons.ca/Parliamentarians/en/members/1813,Mr. LeBlanc,"Minister of Public Safety, Democratic Institutions and Intergovernmental Affairs) ",2024-06-21 19:00:40-04:00,"Proposed Regulation of the Shipment by Post of Certain Prohibited Firearms and Prohibited Devices by Certain Businesses Regulations, pursuant to the Firearms Act, S.C. 1995, c. 39, sbs. 118(1).  — Sessional Paper No. 8560-441-492-03. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Public Safety and National Security)"
https://www.ourcommons.ca/PublicationSearch/en/13106810,2024-05-22 13:18:47-04:00,//www.ourcommons.ca/Parliamentarians/en/members/88384,Ms. Joly,Minister of Foreign Affairs) ,2024-06-21 13:18:47-04:00,"Copy of the Regulations Amending the Special Economic Measures (Russia) Regulations (P.C. 2024-518), pursuant to the Special Economic Measures Act, S.C. 1992, c. 17, sbs. 7(1).  — Sessional Paper No. 8560-441-495-69. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Foreign Affairs and International Development)"
https://www.ourcommons.ca/PublicationSearch/en/13103777,2024-05-21 15:16:31-04:00,//www.ourcommons.ca/Parliamentarians/en/members/88384,Ms. Joly,Minister of Foreign Affairs) ,2024-06-20 15:16:31-04:00,"Copies of the Special Economic Measures (Extremist Settler Violence) Regulations (P.C. 2024-519) and of the Special Economic Measures (Extremist Settler Violence) Permit Authorization Order (P.C. 2024-520), pursuant to the Special Economic Measures Act, S.C. 1992, c. 17, sbs. 7(1).  — Sessional Paper No. 8560-441-495-68. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Foreign Affairs and International Development)"
https://www.ourcommons.ca/PublicationSearch/en/13102101,2024-05-21 11:57:18-04:00,//www.ourcommons.ca/Parliamentarians/en/members/88384,Ms. Joly,Minister of Foreign Affairs) ,2024-06-20 11:57:18-04:00,"Copy of the Regulations Amending the Special Economic Measures (Hamas Terrorist Attacks) Regulations (P.C. 2024-511), pursuant to the Special Economic Measures Act, S.C. 1992, c. 17, sbs. 7(1).  — Sessional Paper No. 8560-441-495-67. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Foreign Affairs and International Development)"
https://www.ourcommons.ca/PublicationSearch/en/13101928,2024-05-21 10:14:19-04:00,//www.ourcommons.ca/Parliamentarians/en/members/88910,Mr. Virani,Minister of Justice and Attorney General of Canada) ,2024-06-20 10:14:19-04:00,"Revised Report on the Statutes Repeal Act for the year 2024, pursuant to the Statutes Repeal Act, S.C. 2008, c. 20, s. 2.  — Sessional Paper No. 8560-441-1046-04. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Justice and Human Rights)"
https://www.ourcommons.ca/PublicationSearch/en/13101903,2024-05-21 10:02:02-04:00,//www.ourcommons.ca/Parliamentarians/en/members/88910,Mr. Virani,Minister of Justice and Attorney General of Canada) ,2024-06-20 10:02:02-04:00,"Copy of Rules amending the Rules of the Supreme Court of Canada (SOR/81000-2-5349), pursuant to the Supreme Court Act, R.S. 1985, c. S-26, sbs. 97(4).  — Sessional Paper No. 8560-441-784-01. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Justice and Human Rights)"
https://www.ourcommons.ca/PublicationSearch/en/13084276,2024-05-09 14:51:37-04:00,//www.ourcommons.ca/Parliamentarians/en/members/84665,Ms. Freeland,Deputy Prime Minister and Minister of Finance) ,2024-06-08 14:51:37-04:00,"Summaries of the Corporate Plan and Budgets for 2023-24 to 2027-28 of the Canada Deposit Insurance Corporation, pursuant to the Financial Administration Act, R.S., 1985, c. F-11, sbs. 125(4).  — Sessional Paper No. 8562-441-847-02. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Finance)"
https://www.ourcommons.ca/PublicationSearch/en/13082899,2024-05-09 11:34:04-04:00,//www.ourcommons.ca/Parliamentarians/en/members/33,Mr. MacAulay,Minister of Agriculture and Agri-Food) ,2024-06-08 11:34:04-04:00,"Copy of Order in Council P.C. 2024-256, pursuant to the Farm Income Protection Act, S.C. 1991, c. 22, sbs. 12(7).  — Sessional Paper No. 8560-441-719-03. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Agriculture and Agri-Food)"
https://www.ourcommons.ca/PublicationSearch/en/13077706,2024-05-08 10:21:38-04:00,//www.ourcommons.ca/Parliamentarians/en/members/1813,Mr. LeBlanc,"Minister of Public Safety, Democratic Institutions and Intergovernmental Affairs) ",2024-06-07 10:21:38-04:00,"Proposed Regulations Amending the Immigration and Refugee Protection Regulations, pursuant to the Immigration and Refugee Protection Act, S.C. 2001, c. 27, sbs. 5(2).  — Sessional Paper No. 8560-441-790-05. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Citizenship and Immigration)"
https://www.ourcommons.ca/PublicationSearch/en/13069160,2024-05-06 13:54:43-04:00,//www.ourcommons.ca/Parliamentarians/en/members/88633,Mr. Champagne,"Minister of Innovation, Science and Industry) ",2024-06-05 13:54:43-04:00,"Report of the Canadian Intellectual Property Office for the fiscal year ended March 31, 2023, pursuant to the Patent Act, R.S. 1985, c. P-4, s. 26.  — Sessional Paper No. 8560-441-330-03. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Industry and Technology)"
https://www.ourcommons.ca/PublicationSearch/en/13069086,2024-05-06 13:39:34-04:00,//www.ourcommons.ca/Parliamentarians/en/members/96352,Ms. Ng,"Minister of International Trade, Export Promotion, Small Business and Economic Development) ",2024-06-05 13:39:34-04:00,"Report of Export Development Canada, together with the Auditor General's Report, for the year ended December 31, 2023, pursuant to the Financial Administration Act, R.S. 1985, c. F-11, sbs. 150(1).  — Sessional Paper No. 8560-441-289-03. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on International Trade)"
https://www.ourcommons.ca/PublicationSearch/en/13069047,2024-05-06 13:31:00-04:00,//www.ourcommons.ca/Parliamentarians/en/members/104756,Ms. Martinez Ferrada,Minister of Tourism) ,2024-06-05 13:31:00-04:00,"Report of Destination Canada, together with the Auditor General's Report, for the year ended December 31, 2023, pursuant to the Financial Administration Act, R.S. 1985, c. F-11, sbs. 150(1).  — Sessional Paper No. 8560-441-87-03. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Industry and Technology)"
https://www.ourcommons.ca/PublicationSearch/en/13068908,2024-05-06 12:55:13-04:00,//www.ourcommons.ca/Parliamentarians/en/members/88633,Mr. Champagne,"Minister of Innovation, Science and Industry) ",2024-06-05 12:55:13-04:00,"Report on activities of the College of Patent Agents and Trademark Agents for the year 2023, pursuant to the College of Patent Agents and Trademark Agents Act, S.C. 2018, c. 27, s. 247 ""25(2)"".  — Sessional Paper No. 8560-441-1287-03. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Industry and Technology)"
https://www.ourcommons.ca/PublicationSearch/en/13068285,2024-05-06 11:48:38-04:00,//www.ourcommons.ca/Parliamentarians/en/members/1813,Mr. LeBlanc,"Minister of Public Safety, Democratic Institutions and Intergovernmental Affairs) ",2024-06-05 11:48:38-04:00,"Report of the Canadian Security Intelligence Service for the year 2023, pursuant to the Canadian Security Intelligence Service Act, R.S. 1985, c. C-23, sbs. 20.2(1).  — Sessional Paper No. 8560-441-1235-03. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Public Safety and National Security)"
https://www.ourcommons.ca/PublicationSearch/en/13068164,2024-05-06 11:34:10-04:00,//www.ourcommons.ca/Parliamentarians/en/members/1813,Mr. LeBlanc,"Minister of Public Safety, Democratic Institutions and Intergovernmental Affairs) ",2024-06-05 11:34:10-04:00,"Agreement for RCMP policing services (First Nations Community Policing Service) for the province of Alberta, pursuant to the Royal Canadian Mounted Police Act, R.S. 1985, c. R-10, sbs. 20(5).  — Sessional Paper No. 8560-441-475-21. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Public Safety and National Security)"
